"value","category"
26.1428571428571,"Onestep"
22.32,"Vector"
28.3,"Tabular"
20.5714285714286,"Onestep"
25.6857142857143,"Vector"
20.8709677419355,"Tabular"
27.32,"Onestep"
23.9333333333333,"Vector"
23.3125,"Tabular"
23.1428571428571,"Onestep"
23.7222222222222,"Vector"
23.0909090909091,"Tabular"
26.2222222222222,"Onestep"
19.1538461538462,"Vector"
26.4736842105263,"Tabular"
19.551724137931,"Onestep"
24.3,"Vector"
20.125,"Tabular"
21.1875,"Onestep"
24.5833333333333,"Vector"
20.2333333333333,"Tabular"
22.5,"Onestep"
17.1111111111111,"Vector"
18.8571428571429,"Tabular"
23.8823529411765,"Onestep"
22.1428571428571,"Vector"
22.3529411764706,"Tabular"
21.8461538461538,"Onestep"
24.695652173913,"Vector"
19.25,"Tabular"
29,"Onestep"
23.8888888888889,"Vector"
20.0769230769231,"Tabular"
22.3235294117647,"Onestep"
21.5,"Vector"
18.9230769230769,"Tabular"
18.08,"Onestep"
25.4230769230769,"Vector"
26.7857142857143,"Tabular"
22.4545454545455,"Onestep"
24.1842105263158,"Vector"
25.72,"Tabular"
24.7714285714286,"Onestep"
22.1481481481481,"Vector"
20.9411764705882,"Tabular"
22.5789473684211,"Onestep"
21.3076923076923,"Vector"
21.1875,"Tabular"
24.525,"Onestep"
25,"Vector"
17.2142857142857,"Tabular"
21.0625,"Onestep"
30.9090909090909,"Vector"
22.6,"Tabular"
24.3783783783784,"Onestep"
26.452380952381,"Vector"
24.7777777777778,"Tabular"
20.0882352941176,"Onestep"
24.6744186046512,"Vector"
20.2692307692308,"Tabular"
20.75,"Onestep"
25.8181818181818,"Vector"
27.5,"Tabular"
18,"Onestep"
18.2142857142857,"Vector"
22.5483870967742,"Tabular"
24.7586206896552,"Onestep"
28.1842105263158,"Vector"
25.4736842105263,"Tabular"
22,"Onestep"
20.6153846153846,"Vector"
24.1,"Tabular"
21.7741935483871,"Onestep"
24.92,"Vector"
24.0952380952381,"Tabular"
23.2444444444444,"Onestep"
21.1428571428571,"Vector"
21.4857142857143,"Tabular"
26.5,"Onestep"
19.962962962963,"Vector"
26.5,"Tabular"
26.1818181818182,"Onestep"
25.875,"Vector"
26.15,"Tabular"
25.4,"Onestep"
24.7647058823529,"Vector"
23.6451612903226,"Tabular"
20.3333333333333,"Onestep"
20.9210526315789,"Vector"
18.8333333333333,"Tabular"
25,"Onestep"
24.1428571428571,"Vector"
25.625,"Tabular"
27.8,"Onestep"
22.2413793103448,"Vector"
23.6666666666667,"Tabular"
21.25,"Onestep"
25.2857142857143,"Vector"
26.1666666666667,"Tabular"
20.6470588235294,"Onestep"
17.75,"Vector"
22.5333333333333,"Tabular"
24,"Onestep"
25.7727272727273,"Vector"
23.3793103448276,"Tabular"
25.7619047619048,"Onestep"
24.90625,"Vector"
23.6666666666667,"Tabular"
24.3913043478261,"Onestep"
21.7,"Vector"
23.0625,"Tabular"
24.6842105263158,"Onestep"
22.5641025641026,"Vector"
24.9189189189189,"Tabular"
25.7,"Onestep"
23.5454545454545,"Vector"
23.0833333333333,"Tabular"
20.9722222222222,"Onestep"
27.2857142857143,"Vector"
21.952380952381,"Tabular"
18.0769230769231,"Onestep"
20.52,"Vector"
23.3448275862069,"Tabular"
25.2333333333333,"Onestep"
23.3103448275862,"Vector"
25.9642857142857,"Tabular"
21.12,"Onestep"
17.7037037037037,"Vector"
19.2272727272727,"Tabular"
23.1538461538462,"Onestep"
18.7096774193548,"Vector"
27.2692307692308,"Tabular"
21.6666666666667,"Onestep"
25.2368421052632,"Vector"
23.36,"Tabular"
23.8787878787879,"Onestep"
22,"Vector"
21.7948717948718,"Tabular"
25.1875,"Onestep"
15.8636363636364,"Vector"
16.8333333333333,"Tabular"
24.96875,"Onestep"
23.3225806451613,"Vector"
22.72,"Tabular"
21.304347826087,"Onestep"
24.15,"Vector"
25.3448275862069,"Tabular"
29,"Onestep"
28.8275862068966,"Vector"
21.1034482758621,"Tabular"
25.85,"Onestep"
19,"Vector"
21.8947368421053,"Tabular"
26.5862068965517,"Onestep"
27.84375,"Vector"
23.575,"Tabular"
23.6774193548387,"Onestep"
29.9,"Vector"
19.5333333333333,"Tabular"
21.1111111111111,"Onestep"
23.92,"Vector"
20.9166666666667,"Tabular"
25.6875,"Onestep"
24.3913043478261,"Vector"
25.6521739130435,"Tabular"
19.2857142857143,"Onestep"
19.4285714285714,"Vector"
23.9285714285714,"Tabular"
26.0408163265306,"Onestep"
22.9545454545455,"Vector"
20.5,"Tabular"
23.5714285714286,"Onestep"
23.875,"Vector"
25.8648648648649,"Tabular"
19.6153846153846,"Onestep"
25.2352941176471,"Vector"
23.8611111111111,"Tabular"
24.25,"Onestep"
27.7222222222222,"Vector"
22.5806451612903,"Tabular"
26.9,"Onestep"
21.8888888888889,"Vector"
24.03125,"Tabular"
24.4545454545455,"Onestep"
27.0357142857143,"Vector"
21.8260869565217,"Tabular"
20.8181818181818,"Onestep"
22.6222222222222,"Vector"
21.2,"Tabular"
18.3333333333333,"Onestep"
18.7058823529412,"Vector"
21.15,"Tabular"
23.4285714285714,"Onestep"
22.4838709677419,"Vector"
24.9230769230769,"Tabular"
17.9,"Onestep"
20.5454545454545,"Vector"
23.6216216216216,"Tabular"
28.3863636363636,"Onestep"
30.08,"Vector"
24.2857142857143,"Tabular"
23.3684210526316,"Onestep"
24.5,"Vector"
26.3846153846154,"Tabular"
20,"Onestep"
22.2941176470588,"Vector"
26.5,"Tabular"
19.8235294117647,"Onestep"
20.55,"Vector"
22.5652173913043,"Tabular"
21.76,"Onestep"
20.5333333333333,"Vector"
18.5,"Tabular"
21.5,"Onestep"
23.3571428571429,"Vector"
22.5416666666667,"Tabular"
24.3214285714286,"Onestep"
19.6,"Vector"
23.4347826086957,"Tabular"
25.9230769230769,"Onestep"
21.3181818181818,"Vector"
21.6,"Tabular"
25.1875,"Onestep"
23.8947368421053,"Vector"
19.0625,"Tabular"
24.7173913043478,"Onestep"
19.4444444444444,"Vector"
23.9117647058824,"Tabular"
19.8275862068966,"Onestep"
22.48,"Vector"
22.0869565217391,"Tabular"
24.8285714285714,"Onestep"
22.7222222222222,"Vector"
25.48,"Tabular"
22.5416666666667,"Onestep"
18.2142857142857,"Vector"
19,"Tabular"
19.9473684210526,"Onestep"
20.8636363636364,"Vector"
22.8333333333333,"Tabular"
22.7647058823529,"Onestep"
21.1538461538462,"Vector"
23.12,"Tabular"
22.5,"Onestep"
26.1666666666667,"Vector"
23.5,"Tabular"
24.1351351351351,"Onestep"
20.5609756097561,"Vector"
18.4705882352941,"Tabular"
23,"Onestep"
20.6363636363636,"Vector"
22.4516129032258,"Tabular"
23.7843137254902,"Onestep"
19.46875,"Vector"
23.9714285714286,"Tabular"
26.3095238095238,"Onestep"
17.625,"Vector"
25.0769230769231,"Tabular"
18.0869565217391,"Onestep"
23.92,"Vector"
23.2777777777778,"Tabular"
26.5161290322581,"Onestep"
22.1,"Vector"
26.825,"Tabular"
21.6451612903226,"Onestep"
23.9375,"Vector"
22.2903225806452,"Tabular"
20.3571428571429,"Onestep"
23.4347826086957,"Vector"
20.5,"Tabular"
27.9375,"Onestep"
25.5151515151515,"Vector"
21.92,"Tabular"
25.2340425531915,"Onestep"
19.4545454545455,"Vector"
22.9354838709677,"Tabular"
20.9032258064516,"Onestep"
28.4761904761905,"Vector"
21.84,"Tabular"
28.46875,"Onestep"
22,"Vector"
25.2972972972973,"Tabular"
21.7142857142857,"Onestep"
26.5675675675676,"Vector"
23.25,"Tabular"
24.4375,"Onestep"
24.2222222222222,"Vector"
25.1333333333333,"Tabular"
30.5,"Onestep"
21.4285714285714,"Vector"
26.1,"Tabular"
21.1764705882353,"Onestep"
24.0571428571429,"Vector"
23.027027027027,"Tabular"
20.3913043478261,"Onestep"
24.85,"Vector"
24.6304347826087,"Tabular"
21.7575757575758,"Onestep"
27.9473684210526,"Vector"
25.027027027027,"Tabular"
23,"Onestep"
26.8333333333333,"Vector"
21.0588235294118,"Tabular"
19.7307692307692,"Onestep"
23.4347826086957,"Vector"
26.8260869565217,"Tabular"
24.8235294117647,"Onestep"
26.7333333333333,"Vector"
24.3076923076923,"Tabular"
24.1904761904762,"Onestep"
21.0714285714286,"Vector"
23.5333333333333,"Tabular"
23.3157894736842,"Onestep"
24.8444444444444,"Vector"
24.6,"Tabular"
23.3846153846154,"Onestep"
24.8888888888889,"Vector"
23.68,"Tabular"
22.7714285714286,"Onestep"
22.4137931034483,"Vector"
21.0833333333333,"Tabular"
19.925,"Onestep"
22.7666666666667,"Vector"
20.3714285714286,"Tabular"
23.2368421052632,"Onestep"
26.3235294117647,"Vector"
20.2571428571429,"Tabular"
26.0588235294118,"Onestep"
18,"Vector"
24.0384615384615,"Tabular"
19.1052631578947,"Onestep"
21.5652173913043,"Vector"
28.7916666666667,"Tabular"
19.8974358974359,"Onestep"
25.24,"Vector"
22.7714285714286,"Tabular"
22.8666666666667,"Onestep"
25.3125,"Vector"
27.6,"Tabular"
19.8235294117647,"Onestep"
23.7037037037037,"Vector"
22.34375,"Tabular"
23.4814814814815,"Onestep"
23.3611111111111,"Vector"
19.8214285714286,"Tabular"
23.3636363636364,"Onestep"
25.9512195121951,"Vector"
23.4347826086957,"Tabular"
21.4666666666667,"Onestep"
19.5217391304348,"Vector"
21.6486486486486,"Tabular"
22.8,"Onestep"
23.1351351351351,"Vector"
23.8333333333333,"Tabular"
23.46875,"Onestep"
19.5,"Vector"
24,"Tabular"
21.3636363636364,"Onestep"
22.7708333333333,"Vector"
18.2307692307692,"Tabular"
22.6060606060606,"Onestep"
29.75,"Vector"
27.1428571428571,"Tabular"
22.7916666666667,"Onestep"
25.7636363636364,"Vector"
24.5,"Tabular"
25.3214285714286,"Onestep"
19.0952380952381,"Vector"
27.2962962962963,"Tabular"
30.88,"Onestep"
17.7333333333333,"Vector"
23.5714285714286,"Tabular"
28.1666666666667,"Onestep"
28.6666666666667,"Vector"
24.7209302325581,"Tabular"
24.037037037037,"Onestep"
20.4285714285714,"Vector"
24.4888888888889,"Tabular"
23.8947368421053,"Onestep"
26.2083333333333,"Vector"
25.5,"Tabular"
20.3076923076923,"Onestep"
27.9565217391304,"Vector"
27.5185185185185,"Tabular"
21.5,"Onestep"
19.8,"Vector"
19.4545454545455,"Tabular"
24,"Onestep"
19.8333333333333,"Vector"
20.7037037037037,"Tabular"
21.7272727272727,"Onestep"
20.1875,"Vector"
25.5483870967742,"Tabular"
21.0967741935484,"Onestep"
25.6666666666667,"Vector"
23.6,"Tabular"
25.6071428571429,"Onestep"
16.4,"Vector"
23.6666666666667,"Tabular"
19.4,"Onestep"
22.15,"Vector"
20.1428571428571,"Tabular"
25.9,"Onestep"
22.4857142857143,"Vector"
22.4242424242424,"Tabular"
19.6363636363636,"Onestep"
25.5762711864407,"Vector"
22.7692307692308,"Tabular"
22.875,"Onestep"
18.6666666666667,"Vector"
21.7307692307692,"Tabular"
26.8125,"Onestep"
28.5217391304348,"Vector"
21.1891891891892,"Tabular"
21.025641025641,"Onestep"
22.2105263157895,"Vector"
21.8636363636364,"Tabular"
16.6071428571429,"Onestep"
23.1777777777778,"Vector"
23,"Tabular"
22.4864864864865,"Onestep"
22.8095238095238,"Vector"
26.4583333333333,"Tabular"
26.3529411764706,"Onestep"
24.8518518518519,"Vector"
25.95,"Tabular"
23.9756097560976,"Onestep"
23.5217391304348,"Vector"
19.6666666666667,"Tabular"
19.1851851851852,"Onestep"
17.1785714285714,"Vector"
16.3636363636364,"Tabular"
25.6904761904762,"Onestep"
22.1951219512195,"Vector"
26.3333333333333,"Tabular"
26.2758620689655,"Onestep"
22.8571428571429,"Vector"
27.8,"Tabular"
24.952380952381,"Onestep"
27.0535714285714,"Vector"
25.5185185185185,"Tabular"
20.8108108108108,"Onestep"
17.1818181818182,"Vector"
22.6666666666667,"Tabular"
24.92,"Onestep"
22.9565217391304,"Vector"
20.1176470588235,"Tabular"
18.4545454545455,"Onestep"
24.8125,"Vector"
17.25,"Tabular"
22.1428571428571,"Onestep"
22.7058823529412,"Vector"
20.4838709677419,"Tabular"
23.8461538461538,"Onestep"
21.25,"Vector"
19.8125,"Tabular"
22.1621621621622,"Onestep"
18.5384615384615,"Vector"
24,"Tabular"
24.3235294117647,"Onestep"
25.2666666666667,"Vector"
29.36,"Tabular"
22.7692307692308,"Onestep"
19.7083333333333,"Vector"
29.1875,"Tabular"
19.4,"Onestep"
20.6538461538462,"Vector"
21.7272727272727,"Tabular"
19.7142857142857,"Onestep"
23.4117647058824,"Vector"
22.1071428571429,"Tabular"
23.2307692307692,"Onestep"
20.75,"Vector"
23.9655172413793,"Tabular"
20.1666666666667,"Onestep"
22.3571428571429,"Vector"
18,"Tabular"
22.4705882352941,"Onestep"
23.3333333333333,"Vector"
21.4761904761905,"Tabular"
23.6451612903226,"Onestep"
21.0357142857143,"Vector"
21.1578947368421,"Tabular"
24.0357142857143,"Onestep"
20.551724137931,"Vector"
24,"Tabular"
20.5833333333333,"Onestep"
24.7906976744186,"Vector"
21.1153846153846,"Tabular"
29.12,"Onestep"
22.7073170731707,"Vector"
22.9354838709677,"Tabular"
23.4666666666667,"Onestep"
20.9782608695652,"Vector"
22.8529411764706,"Tabular"
22.15,"Onestep"
23.4,"Vector"
22.2826086956522,"Tabular"
20.3,"Onestep"
20.3870967741935,"Vector"
20.5333333333333,"Tabular"
19.5925925925926,"Onestep"
16.8260869565217,"Vector"
26.6451612903226,"Tabular"
22.2692307692308,"Onestep"
25.6451612903226,"Vector"
21.1578947368421,"Tabular"
22.3333333333333,"Onestep"
22.2916666666667,"Vector"
23.68,"Tabular"
27,"Onestep"
16.5,"Vector"
20.5833333333333,"Tabular"
20.0909090909091,"Onestep"
21.5,"Vector"
26.6842105263158,"Tabular"
23.7894736842105,"Onestep"
23.28,"Vector"
25.0833333333333,"Tabular"
28.8846153846154,"Onestep"
25.6111111111111,"Vector"
22.75,"Tabular"
26.5454545454545,"Onestep"
23.7777777777778,"Vector"
22.5714285714286,"Tabular"
22.3636363636364,"Onestep"
25.5945945945946,"Vector"
21.0833333333333,"Tabular"
30.9444444444444,"Onestep"
24.0833333333333,"Vector"
20.8148148148148,"Tabular"
27.3333333333333,"Onestep"
22.5238095238095,"Vector"
17.5,"Tabular"
22.9615384615385,"Onestep"
22,"Vector"
26.3333333333333,"Tabular"
23.4615384615385,"Onestep"
24.96875,"Vector"
22.1111111111111,"Tabular"
21.4375,"Onestep"
24.4583333333333,"Vector"
22.2352941176471,"Tabular"
22.3214285714286,"Onestep"
24.7567567567568,"Vector"
27.6,"Tabular"
25.4285714285714,"Onestep"
23.7428571428571,"Vector"
21.6938775510204,"Tabular"
23.4,"Onestep"
25.8378378378378,"Vector"
22.9259259259259,"Tabular"
20.125,"Onestep"
17.9583333333333,"Vector"
27.6363636363636,"Tabular"
17.9047619047619,"Onestep"
24.1851851851852,"Vector"
18.0769230769231,"Tabular"
22.7272727272727,"Onestep"
23.3809523809524,"Vector"
22.6,"Tabular"
17.4545454545455,"Onestep"
22.0384615384615,"Vector"
21.1739130434783,"Tabular"
28.741935483871,"Onestep"
25.8571428571429,"Vector"
21.7027027027027,"Tabular"
22.9565217391304,"Onestep"
26.2272727272727,"Vector"
20.8235294117647,"Tabular"
25.3333333333333,"Onestep"
23.1034482758621,"Vector"
22.1363636363636,"Tabular"
22.9,"Onestep"
22.3928571428571,"Vector"
20.8571428571429,"Tabular"
24.4285714285714,"Onestep"
22.7826086956522,"Vector"
27.5833333333333,"Tabular"
21.8636363636364,"Onestep"
23.3488372093023,"Vector"
22.3870967741935,"Tabular"
22.8837209302326,"Onestep"
27.3333333333333,"Vector"
22.5714285714286,"Tabular"
15.1071428571429,"Onestep"
21.4285714285714,"Vector"
17.6818181818182,"Tabular"
18.6296296296296,"Onestep"
30.027027027027,"Vector"
23.8571428571429,"Tabular"
20.8,"Onestep"
26.3,"Vector"
28.5217391304348,"Tabular"
21.8823529411765,"Onestep"
21.35,"Vector"
21.5128205128205,"Tabular"
18.4583333333333,"Onestep"
22.0769230769231,"Vector"
29.1666666666667,"Tabular"
22.8787878787879,"Onestep"
21.76,"Vector"
19.8,"Tabular"
17.9166666666667,"Onestep"
23,"Vector"
17.7567567567568,"Tabular"
23.6551724137931,"Onestep"
25.6,"Vector"
24.5652173913043,"Tabular"
23.25,"Onestep"
18.9677419354839,"Vector"
23.7241379310345,"Tabular"
25.1132075471698,"Onestep"
22.5925925925926,"Vector"
22.625,"Tabular"
22.1470588235294,"Onestep"
26.0833333333333,"Vector"
25.2888888888889,"Tabular"
26.6,"Onestep"
25.9,"Vector"
24.3448275862069,"Tabular"
24.3695652173913,"Onestep"
27.551724137931,"Vector"
19.6666666666667,"Tabular"
22.0666666666667,"Onestep"
20.9655172413793,"Vector"
23.9090909090909,"Tabular"
17,"Onestep"
19.96,"Vector"
18.8,"Tabular"
19.7142857142857,"Onestep"
21.0714285714286,"Vector"
25.195652173913,"Tabular"
24.9565217391304,"Onestep"
25.75,"Vector"
25.5,"Tabular"
23.6,"Onestep"
20,"Vector"
24.1212121212121,"Tabular"
24.4222222222222,"Onestep"
23.68,"Vector"
25.3870967741935,"Tabular"
22.2058823529412,"Onestep"
18.8846153846154,"Vector"
23.0645161290323,"Tabular"
20.2,"Onestep"
18.55,"Vector"
22.65625,"Tabular"
26.2702702702703,"Onestep"
20.1538461538462,"Vector"
23.6818181818182,"Tabular"
24.2333333333333,"Onestep"
22.2857142857143,"Vector"
25.4782608695652,"Tabular"
20.551724137931,"Onestep"
25.25,"Vector"
26.8333333333333,"Tabular"
21.4827586206897,"Onestep"
24,"Vector"
23.7222222222222,"Tabular"
20.2105263157895,"Onestep"
23.1724137931034,"Vector"
24.4210526315789,"Tabular"
22.5909090909091,"Onestep"
19.5833333333333,"Vector"
20.625,"Tabular"
19.6,"Onestep"
23.4761904761905,"Vector"
22.3,"Tabular"
23.0810810810811,"Onestep"
26.1,"Vector"
17.0769230769231,"Tabular"
25.5,"Onestep"
21.8536585365854,"Vector"
25.3103448275862,"Tabular"
26.21875,"Onestep"
20.2380952380952,"Vector"
20.9565217391304,"Tabular"
26.5151515151515,"Onestep"
26.1071428571429,"Vector"
19.2666666666667,"Tabular"
17.3333333333333,"Onestep"
24.5454545454545,"Vector"
17,"Tabular"
24.9130434782609,"Onestep"
22.4285714285714,"Vector"
21.9090909090909,"Tabular"
20.4615384615385,"Onestep"
24.4583333333333,"Vector"
30.1428571428571,"Tabular"
21.7142857142857,"Onestep"
17.1764705882353,"Vector"
21.6,"Tabular"
24.0322580645161,"Onestep"
26.2432432432432,"Vector"
17.7,"Tabular"
25.0357142857143,"Onestep"
23.5833333333333,"Vector"
19.7777777777778,"Tabular"
24.875,"Onestep"
23.6666666666667,"Vector"
24.6296296296296,"Tabular"
17.8333333333333,"Onestep"
21.4444444444444,"Vector"
23.9375,"Tabular"
25.6333333333333,"Onestep"
20.96875,"Vector"
20.1818181818182,"Tabular"
23.9375,"Onestep"
27.8979591836735,"Vector"
26.4285714285714,"Tabular"
29.6976744186047,"Onestep"
21.625,"Vector"
19.9032258064516,"Tabular"
24.6,"Onestep"
19,"Vector"
26.9230769230769,"Tabular"
30.25,"Onestep"
22.5714285714286,"Vector"
23.2439024390244,"Tabular"
25.04,"Onestep"
24.5333333333333,"Vector"
22.7894736842105,"Tabular"
24.0526315789474,"Onestep"
21.6969696969697,"Vector"
23.3076923076923,"Tabular"
26.2307692307692,"Onestep"
28.3076923076923,"Vector"
21.5151515151515,"Tabular"
19.5833333333333,"Onestep"
26.375,"Vector"
24.4146341463415,"Tabular"
24.1428571428571,"Onestep"
24.0487804878049,"Vector"
21.5833333333333,"Tabular"
25.675,"Onestep"
27.3529411764706,"Vector"
20.56,"Tabular"
22.8888888888889,"Onestep"
16.3,"Vector"
30.1666666666667,"Tabular"
23.3888888888889,"Onestep"
23.5555555555556,"Vector"
22.6923076923077,"Tabular"
21.7441860465116,"Onestep"
19.9047619047619,"Vector"
21.3243243243243,"Tabular"
22.08,"Onestep"
24.8695652173913,"Vector"
27,"Tabular"
19.25,"Onestep"
17.875,"Vector"
27.1333333333333,"Tabular"
23.9142857142857,"Onestep"
25,"Vector"
21.9565217391304,"Tabular"
21.5555555555556,"Onestep"
24.2702702702703,"Vector"
23.92,"Tabular"
20.36,"Onestep"
23.3,"Vector"
28.56,"Tabular"
26.3846153846154,"Onestep"
23.3846153846154,"Vector"
24.9285714285714,"Tabular"
18.1666666666667,"Onestep"
21.4705882352941,"Vector"
22.8181818181818,"Tabular"
22.0540540540541,"Onestep"
18.5789473684211,"Vector"
24.2692307692308,"Tabular"
17.375,"Onestep"
19.0689655172414,"Vector"
23.5,"Tabular"
24.0454545454545,"Onestep"
22.4705882352941,"Vector"
23.3333333333333,"Tabular"
23.6444444444444,"Onestep"
26.53125,"Vector"
24.304347826087,"Tabular"
22.4418604651163,"Onestep"
21.4074074074074,"Vector"
27.3846153846154,"Tabular"
22.84,"Onestep"
22.3658536585366,"Vector"
26.0909090909091,"Tabular"
28,"Onestep"
21.75,"Vector"
22.3870967741935,"Tabular"
19.9166666666667,"Onestep"
25.7916666666667,"Vector"
21.52,"Tabular"
24.5263157894737,"Onestep"
27.7222222222222,"Vector"
23.5909090909091,"Tabular"
24.9705882352941,"Onestep"
19.6363636363636,"Vector"
18.3214285714286,"Tabular"
23.1379310344828,"Onestep"
25.925,"Vector"
22.6666666666667,"Tabular"
21.8823529411765,"Onestep"
19.8947368421053,"Vector"
25.1964285714286,"Tabular"
26.6666666666667,"Onestep"
21,"Vector"
19.1923076923077,"Tabular"
24,"Onestep"
22,"Vector"
20.6315789473684,"Tabular"
24.1875,"Onestep"
27.5172413793103,"Vector"
19.2916666666667,"Tabular"
17.4166666666667,"Onestep"
25.775,"Vector"
26.28,"Tabular"
21.8888888888889,"Onestep"
23.88,"Vector"
22.9565217391304,"Tabular"
21.5789473684211,"Onestep"
26.2,"Vector"
24.8620689655172,"Tabular"
22.5666666666667,"Onestep"
23.2941176470588,"Vector"
22.2903225806452,"Tabular"
21,"Onestep"
21.2727272727273,"Vector"
21.3333333333333,"Tabular"
26.6969696969697,"Onestep"
26.9166666666667,"Vector"
24.3947368421053,"Tabular"
28.8367346938776,"Onestep"
23.46875,"Vector"
23.2258064516129,"Tabular"
20.7272727272727,"Onestep"
19.2972972972973,"Vector"
24.2105263157895,"Tabular"
23.8888888888889,"Onestep"
21,"Vector"
25,"Tabular"
23.1,"Onestep"
25.6,"Vector"
24.3888888888889,"Tabular"
19.4642857142857,"Onestep"
19.8648648648649,"Vector"
25.2333333333333,"Tabular"
23.5789473684211,"Onestep"
17.4864864864865,"Vector"
21.9615384615385,"Tabular"
22.6206896551724,"Onestep"
19.9285714285714,"Vector"
23.6470588235294,"Tabular"
20,"Onestep"
23.8409090909091,"Vector"
26.3448275862069,"Tabular"
27.2608695652174,"Onestep"
17.3,"Vector"
24.0714285714286,"Tabular"
21.6666666666667,"Onestep"
21.675,"Vector"
23.1785714285714,"Tabular"
23.15,"Onestep"
18.6666666666667,"Vector"
17.8461538461538,"Tabular"
28.1489361702128,"Onestep"
24.03125,"Vector"
24.0357142857143,"Tabular"
21.04,"Onestep"
20.3548387096774,"Vector"
24.6153846153846,"Tabular"
23.0294117647059,"Onestep"
22.4473684210526,"Vector"
21.9473684210526,"Tabular"
27.4222222222222,"Onestep"
22.6666666666667,"Vector"
23.0243902439024,"Tabular"
24.8541666666667,"Onestep"
26.4390243902439,"Vector"
28.25,"Tabular"
24.4333333333333,"Onestep"
